entry_date,exit_date,entry_price,exit_price,hold_days,gross_ret,exit_reason,net_ret
2021-07-20,2021-07-22,0.3631596318175495,0.3596748602553307,2,0.009595701881231045,rsi_cross,0.009434273309802472
2021-08-03,2021-08-05,0.36258104235900973,0.3555433035116983,2,0.019410112568276516,rsi_cross,0.019248683996847944
2021-08-18,2021-08-23,0.3656860676445196,0.3700281583346997,3,-0.011873820400510882,rsi_cross,-0.01204096325765374
2021-09-08,2021-09-10,0.3612374478302031,0.3585790633488451,2,0.007359105478476291,rsi_cross,0.00719767690704772
2022-04-25,2022-04-29,0.31905618987285006,0.3209496516051039,4,-0.005934571377563369,rsi_cross,-0.006107428520420512
2022-05-09,2022-05-13,0.3341094544714409,0.33179953327843825,4,0.006913666051913903,rsi_cross,0.00674080890905676
2022-06-07,2022-06-22,0.3153541670907599,0.33068307438177386,10,-0.04860854521894509,timeout,-0.048815688076087944
2022-11-10,2022-11-18,0.3273539122147651,0.3293112779289249,5,-0.005979356412504355,rsi_cross,-0.006157927841075783
2022-12-12,2022-12-13,0.3249088260717986,0.32236154972353026,1,0.007839972767330838,rsi_cross,0.007684258481616552
2023-02-09,2023-02-13,0.3157769139058724,0.31266604038680973,2,0.009851491296763992,rsi_cross,0.00969006272533542
2023-03-15,2023-03-17,0.31748231947050853,0.31546361510734017,2,0.006358478061188166,rsi_cross,0.006197049489759595
2023-04-19,2023-04-27,0.3000795469780243,0.29771622223178185,5,0.007875660870734102,rsi_cross,0.007697089442162674
2023-05-19,2023-05-22,0.294595090456952,0.29345165914252475,1,0.0038813658186008793,rsi_cross,0.0037256515328865938
2023-05-31,2023-06-01,0.30035370723529914,0.2966707668973758,1,0.012262010586864824,rsi_cross,0.012106296301150538
2023-06-28,2023-06-30,0.2845386131639009,0.2821883482950019,2,0.00825991538640558,rsi_cross,0.008098486814977008
2023-07-06,2023-07-10,0.2864294936299519,0.2848362902535941,2,0.005562288143469374,rsi_cross,0.005400859572040803
2023-08-01,2023-08-10,0.27771319717190496,0.28160337608939423,7,-0.014007900802356366,rsi_cross,-0.014197900802356367
2023-11-30,2023-12-04,0.2806698754667875,0.27902916467215433,2,0.005845696093691899,rsi_cross,0.005684267522263328
2024-01-03,2024-01-05,0.27845576426065033,0.2765563278757329,2,0.0068213218353039284,rsi_cross,0.006659893263875357
2024-01-17,2024-01-19,0.27856898132773794,0.2777459258769763,2,0.0029545839843285737,rsi_cross,0.0027931554129000022
