config_id,asset,arm,tf,family,split,n_trades,win_rate,pf_gross,pf_net2,pf_net4,pf_net6,exp_gross_bps,exp_net6_bps,avg_hold_bars,pf_net6_ex_top2,pf_net6_ex_top3,pior_ano_pf_net6,max_dd_bps
WDO_B_B3_h1_ema9x21,WDO,B,H1,B3_h1_ema9x21,discovery,389,0.40616966580976865,1.2070487444048057,1.1469493597794447,1.0903826564917107,1.0370311023614245,7.461507104115232,1.4615071041152319,57.22107969151671,0.9505328775671702,0.9141454720066114,0.9905436390987465,1135.8963613402416
WDO_B_B3_h1_ema9x21,WDO,B,H1,B3_h1_ema9x21,confirm,162,0.3333333333333333,1.0984683886688493,1.0253275937390103,0.9582040341276771,0.8966306773795696,2.7346853221549434,-3.2653146778450566,57.574074074074076,0.7634295176462175,0.7087644398759524,0.8966306773795696,1014.5396282463377
WDO_B_B4_h1_ema21x50,WDO,B,H1,B4_h1_ema21x50,discovery,248,0.4475806451612903,0.960494944928994,0.9216400856747077,0.8843866783743377,0.8487078916899818,-1.9499089978078612,-7.949908997807863,89.75403225806451,0.7336842896930161,0.6899683234203433,0.7318731727406687,4214.004223709337
WDO_B_B4_h1_ema21x50,WDO,B,H1,B4_h1_ema21x50,confirm,107,0.37383177570093457,0.8725361686980475,0.8292169149655287,0.7883965141806435,0.7499293956944525,-5.279056663110151,-11.27905666311015,87.09345794392523,0.6040402349840115,0.5372298520717328,0.7499293956944525,1524.6800819958692
WDO_B_B5_h1_macd,WDO,B,H1,B5_h1_macd,discovery,569,0.39718804920913886,1.116052343789599,1.0531384090241098,0.9944060136273344,0.939514886426652,3.8035403235224674,-2.1964596764775326,39.1195079086116,0.8885129087872864,0.8692096055633921,0.6998329543833056,2138.814279793469
WDO_B_B5_h1_macd,WDO,B,H1,B5_h1_macd,confirm,245,0.3795918367346939,1.1217532114655278,1.0353207094773442,0.9565229360467115,0.8847760385436779,2.87339852266726,-3.1266014773327413,38.6,0.8057977745042472,0.7695024704090031,0.8847760385436779,1632.364445296925
WDO_B_B6_d1_ema5x20,WDO,B,D1,B6_d1_ema5x20,discovery,187,0.41711229946524064,0.7323497124132684,0.7078985266747243,0.684216353749738,0.6614196819028116,-18.336118635247097,-24.336118635247093,118.68983957219251,0.5606993765217033,0.5282977840518636,0.5185371794828187,5702.212290718311
WDO_B_B6_d1_ema5x20,WDO,B,D1,B6_d1_ema5x20,confirm,74,0.4864864864864865,1.0795965719513207,1.035568538026833,0.9933451620372932,0.9528667043299067,3.6791494834974907,-2.3208505165025097,118.63513513513513,0.7711627338279852,0.6906947468317209,0.9528667043299067,1098.4349208850676
WDO_C_E1_h1_ema21x50_X1_next_open,WDO,C,M15/H1/D1,E1_h1_ema21x50_X1_next_open,discovery,492,0.37601626016260165,0.8822702815867302,0.7665150403811462,0.6667926162066579,0.581008469396226,-1.7708532209756163,-7.770853220975616,104.2459349593496,0.547862822057467,0.5348108862527242,0.43648771305539974,3887.1475372616255
WDO_C_E1_h1_ema21x50_X1_next_open,WDO,C,M15/H1/D1,E1_h1_ema21x50_X1_next_open,confirm,206,0.34951456310679613,0.868572445598374,0.7376071607095352,0.628140205158395,0.5365973053617015,-1.6974952968823824,-7.6974952968823835,101.95145631067962,0.4215572102550393,0.39097547135152594,0.5365973053617015,1685.5903429687726
WDO_C_E1_h1_ema21x50_X2_0915_close,WDO,C,M15/H1/D1,E1_h1_ema21x50_X2_0915_close,discovery,492,0.45934959349593496,0.9979753356869259,0.8981458673282299,0.8082145989931875,0.7271679359336402,-0.03848604446975847,-6.038486044469758,105.2459349593496,0.6926400919604268,0.6795533153519381,0.6615660876906668,3355.658677064156
WDO_C_E1_h1_ema21x50_X2_0915_close,WDO,C,M15/H1/D1,E1_h1_ema21x50_X2_0915_close,confirm,206,0.3737864077669903,0.7075808713048651,0.6255582324564108,0.5529743002957616,0.48897173484814216,-5.6055705452817355,-11.605570545281736,102.95145631067962,0.42897913392064413,0.40494966503825974,0.48897173484814216,2447.273552004059
WDO_C_E2_d1_close_vs_ema20_X1_next_open,WDO,C,M15/H1/D1,E2_d1_close_vs_ema20_X1_next_open,discovery,491,0.37474541751527496,0.84712000359629,0.7360439352942642,0.6401736399941101,0.5576167909638308,-2.344739293764908,-8.344739293764908,104.33401221995926,0.5249610577656464,0.5121020380275977,0.4861545259409199,4245.488482616192
WDO_C_E2_d1_close_vs_ema20_X1_next_open,WDO,C,M15/H1/D1,E2_d1_close_vs_ema20_X1_next_open,confirm,206,0.34951456310679613,0.8124768846391089,0.689983122262015,0.5871359629314613,0.5010792225347784,-2.496976334678743,-8.496976334678742,101.95145631067962,0.3888754933715126,0.3595666858717007,0.5010792225347784,1850.2834367548223
WDO_C_E2_d1_close_vs_ema20_X2_0915_close,WDO,C,M15/H1/D1,E2_d1_close_vs_ema20_X2_0915_close,discovery,491,0.4663951120162933,0.9463955677974312,0.8516067258349936,0.765960360520037,0.688561186517435,-1.0478645775801405,-7.047864577580141,105.33401221995926,0.6626350815587119,0.6509817697335754,0.6313071254484894,3661.8314826580176
WDO_C_E2_d1_close_vs_ema20_X2_0915_close,WDO,C,M15/H1/D1,E2_d1_close_vs_ema20_X2_0915_close,confirm,206,0.39805825242718446,0.7567547554154535,0.6693417853077678,0.5918265954679688,0.5231344589193149,-4.532403284930395,-10.532403284930394,102.95145631067962,0.4614483003571767,0.43674049298216244,0.5231344589193149,2217.8179858743606
WDO_C_E3_h1_macd_X1_next_open,WDO,C,M15/H1/D1,E3_h1_macd_X1_next_open,discovery,492,0.3556910569105691,0.7050612944124085,0.6123367301324306,0.5322175375205092,0.46312700875664864,-4.897452357978389,-10.89745235797839,104.2459349593496,0.43528228344441067,0.42424183878698807,0.3835766424800014,5392.414184728354
WDO_C_E3_h1_macd_X1_next_open,WDO,C,M15/H1/D1,E3_h1_macd_X1_next_open,confirm,206,0.3786407766990291,0.8609681638810692,0.7292485420412008,0.6170081061775855,0.5231017842605573,-1.8030484966115865,-7.803048496611588,101.95145631067962,0.46270641966474163,0.43545782721170295,0.5231017842605573,1759.5733060633913
WDO_C_E3_h1_macd_X2_0915_close,WDO,C,M15/H1/D1,E3_h1_macd_X2_0915_close,discovery,492,0.4146341463414634,0.858632432283247,0.7729784070296527,0.6960348549195833,0.6268539241260747,-2.8886614572702407,-8.88866145727024,105.2459349593496,0.5943798929228897,0.5822206128867651,0.5621327546984292,4765.674091918017
WDO_C_E3_h1_macd_X2_0915_close,WDO,C,M15/H1/D1,E3_h1_macd_X2_0915_close,confirm,206,0.42718446601941745,0.9343440784665068,0.8267497828407985,0.7313889711239202,0.6471982763355463,-1.1110548458838905,-7.11105484588389,102.95145631067962,0.586797342485537,0.5610834785997639,0.6471982763355463,1581.4948770620501
