date,instrument,weekday,year,dst_regime,anchor_time_local,n_bars_day,first_bar_time,last_bar_time,is_roll,day_open,day_close,ret_day,gap_on,anchor_found,anchor_late,valid_for_conditional,ret_morning,ret_post,ret_ny30,ret_post_after30,ret_ny60,morning_high,morning_low,range_morning_pts,range_morning_pct,tr_sum_morning,volu_morning,tr_sum_post,volu_post,vol_par,broke_high,broke_low,t_first_break,false_break_high,false_break_low
2021-08-19,WIN,Thursday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,115200.0,118040.0,0.024652777777777857,,True,False,True,0.007725694444444375,0.016797312430011146,0.0024119217848221908,0.014350777691845007,0.0006891205099490705,116280.0,114825.0,1455.0,0.012630208333333334,3780.0,1348097,13350.0,4931719,0.7063492063492064,True,False,0.0,False,False
2021-08-20,WIN,Friday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,117280.0,118935.0,0.014111527967257897,-0.006438495425279522,True,False,True,-0.0030695770804911593,0.017234006158056703,0.0030362641122134715,0.014154764442549483,0.003634964078002012,117470.0,116425.0,1045.0,0.008910300136425648,2635.0,1076344,10705.0,4101816,0.8125237191650853,True,False,15.0,False,False
2021-08-23,WIN,Monday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,119300.0,118060.0,-0.01039396479463539,0.0030689031824104873,True,False,True,-0.006538139145012556,-0.003881201484981389,0.0010124873439081306,-0.004888739042481438,-0.0008859264259196697,119595.0,118370.0,1225.0,0.010268231349538977,2105.0,1113839,9260.0,4120482,0.879809976247031,False,True,0.0,False,False
2021-08-24,WIN,Tuesday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,118910.0,121275.0,0.019888991674375633,0.007199728951380546,True,False,True,0.007274409217054911,0.012523481527864755,0.00346482988937602,0.009027373325567911,0.008849926946357778,119800.0,118880.0,920.0,0.007736943907156673,1580.0,887904,7945.0,3536928,1.0056962025316456,True,False,0.0,False,False
2021-08-25,WIN,Wednesday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,121145.0,121390.0,0.0020223698873251816,-0.0010719439290868271,True,False,True,-0.00755293243633659,0.009648174332529402,-8.317391665968454e-05,0.009732157710863332,0.0007901522082673917,121215.0,120130.0,1085.0,0.008956209501011185,2515.0,1141852,8295.0,3484218,0.6596421471172962,True,True,0.0,False,False
2021-08-26,WIN,Thursday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,121050.0,119575.0,-0.012185047501032664,-0.0028008896943735317,True,False,True,-0.001280462618752587,-0.010918565697506155,0.0046734769841598744,-0.01551951259673967,0.0011166714917902887,121185.0,120585.0,600.0,0.004956629491945477,1865.0,945898,10390.0,4123714,1.1142091152815012,True,True,15.0,False,False
2021-08-27,WIN,Friday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,119985.0,120850.0,0.007209234487644212,0.0034288103700605976,True,False,True,0.0007917656373712667,0.006412391738840784,0.0017071952031979531,0.00469717753668375,0.004497001998667649,120170.0,119675.0,495.0,0.004125515689461182,1940.0,909688,7405.0,3064687,0.7634020618556702,True,True,0.0,False,False
2021-08-30,WIN,Monday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,121120.0,120630.0,-0.004045574636723948,0.0022341745966074633,True,False,True,-0.004334544253632777,0.00029022762137742575,-0.005058252829719279,0.005375671958994799,-0.003275426012687044,121200.0,120535.0,665.0,0.005490422721268164,1870.0,800038,7165.0,3291832,0.7663101604278074,False,True,0.0,False,True
2021-08-31,WIN,Tuesday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,120190.0,119200.0,-0.008236958149596463,-0.0036475172013594737,True,False,True,0.0037440718861803113,-0.011936339522546469,-0.0052221485411140245,-0.006749437546871073,-0.0027768567639256947,120710.0,119805.0,905.0,0.007529744571095765,2240.0,1154530,10055.0,4316872,0.8977678571428572,True,True,0.0,False,False
2021-09-01,WIN,Wednesday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,119400.0,119180.0,-0.00184254606365164,0.001677852348993314,True,False,True,-0.004438860971524239,0.0026078909733322497,0.006309413645158468,-0.0036783146630998687,0.007865735677631047,119665.0,118625.0,1040.0,0.008710217755443886,2485.0,1195134,9465.0,3949391,0.7617706237424547,True,False,15.0,True,False
2021-09-02,WIN,Thursday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,119595.0,117160.0,-0.020360382959153767,0.0034821278738044192,True,False,True,-0.0077344370584054856,-0.01272436167523383,-0.003244290890705326,-0.009510926998351432,0.0005477374231059873,119735.0,118585.0,1150.0,0.009615786613152724,2555.0,1247487,11660.0,4504008,0.9127201565557731,False,True,0.0,False,False
2021-09-03,WIN,Friday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,117665.0,116855.0,-0.0068839501975949124,0.004310344827586299,True,False,True,0.0003399481579058339,-0.007221443439106245,-0.002803619217535358,-0.004430244941427075,-0.005819633830338566,118350.0,117445.0,905.0,0.007691327072621425,3290.0,1376770,9965.0,3859312,0.605775075987842,False,True,0.0,False,False
2021-09-06,WIN,Monday,2021,EDT,10:30:00,36,09:00:00,17:45:00,False,117200.0,118370.0,0.009982935153583616,0.0029523768773265235,True,False,True,-0.00012798634812283272,0.010112215727268836,0.003114733114306434,0.006975754997873285,0.005205444382813562,117305.0,116530.0,775.0,0.006612627986348123,2075.0,866242,8235.0,2882037,0.7937349397590362,True,False,0.0,False,False
