date,instrument,weekday,year,dst_regime,anchor_time_local,n_bars_day,first_bar_time,last_bar_time,is_roll,day_open,day_close,ret_day,gap_on,anchor_found,anchor_late,valid_for_conditional,ret_morning,ret_post,ret_ny30,ret_post_after30,ret_ny60,morning_high,morning_low,range_morning_pts,range_morning_pct,tr_sum_morning,volu_morning,tr_sum_post,volu_post,vol_par,broke_high,broke_low,t_first_break,false_break_high,false_break_low
2022-02-23,WDO,Wednesday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5050.5,5012.0,-0.007623007623007605,-0.0030596131069877686,True,False,True,-0.007623007623007605,0.0,-0.0003990422984836428,0.0003992015968063978,0.002693535514764589,5055.5,5001.5,54.0,0.010692010692010692,144.0,446804,242.5,559765,0.6014384920634921,False,True,255.0,False,True
2022-02-24,WDO,Thursday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5060.0,5125.0,0.012845849802371578,0.009577015163607427,True,False,True,0.014920948616600871,-0.002044591568493792,0.001168338039139405,-0.0032091802003306746,0.000681530522831375,5136.5,5037.0,99.5,0.01966403162055336,202.5,585379,451.5,851912,0.7962962962962963,True,False,0.0,True,False
2022-02-25,WDO,Friday,2022,EST,11:30:00,38,09:00:00,18:15:00,True,5165.0,5214.5,0.009583736689254607,,True,False,True,0.0056147144240077385,0.003946861763573395,0.00028879476318821595,0.00365701087479553,0.0004813246053139153,5196.5,5124.0,72.5,0.014036786060019362,246.0,545032,377.0,585510,0.5473286875725899,True,False,30.0,False,False
2022-03-03,WDO,Thursday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5151.0,5075.0,-0.014754416618132371,,True,False,True,-0.014851485148514865,9.853187506148053e-05,0.0025618287516011584,-0.002457002457002422,9.853187506148053e-05,5157.5,5064.5,93.0,0.0180547466511357,196.0,546452,350.0,696692,0.6377551020408163,False,True,225.0,False,True
2022-03-04,WDO,Friday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5089.5,5099.5,0.0019648295510363845,0.0028571428571428914,True,False,True,0.008547008547008517,-0.006526397818040097,-0.002045587375803626,-0.004489995119570489,-0.003117085525034091,5134.0,5064.5,69.5,0.01365556537970331,200.5,601324,282.0,607086,0.5023156394727467,True,False,0.0,True,False
2022-03-07,WDO,Monday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5114.5,5152.0,0.00733209502395149,0.002941464849494979,True,False,True,-0.00674552742203538,0.014173228346456623,0.0046259842519684735,0.009503282061330554,0.005807086614173285,5136.0,5066.5,69.5,0.0135888161110568,165.5,539822,294.5,696280,0.6355200690548122,True,False,375.0,False,False
2022-03-08,WDO,Tuesday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5121.0,5093.0,-0.005467682093341142,-0.006017080745341574,True,False,True,-0.0018551064245264648,-0.003619289836642836,0.0020541915289054025,-0.0056618508395158695,0.002347647461606206,5135.5,5097.0,38.5,0.0075180628783440735,172.5,580845,308.5,753003,0.6387163561076604,False,True,165.0,False,False
2022-03-09,WDO,Wednesday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5060.0,5044.5,-0.0030632411067194054,-0.006479481641468721,True,False,True,-0.004743083003952542,0.0016878474980142055,0.0009928514694201862,0.000694306685181445,-0.0004964257347100931,5069.0,5031.5,37.5,0.007411067193675889,136.5,473739,254.5,592624,0.6658817373103086,False,True,0.0,False,True
2022-03-10,WDO,Thursday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5059.0,5043.0,-0.0031626803716149343,0.0028744176826245305,True,False,True,0.008302035975489286,-0.01137031954518719,-0.0044108998235640184,-0.006990253027468696,-0.003136639874534386,5102.0,5051.5,50.5,0.009982209922909666,131.5,445237,250.5,537818,0.680336773492667,True,True,0.0,False,False
2022-03-11,WDO,Friday,2022,EST,11:30:00,38,09:00:00,18:15:00,False,5030.5,5104.5,0.014710267369048902,-0.0024786833234186068,True,False,True,0.0051684723188549775,0.00949273212696533,0.0009888262632256062,0.008495505284994653,0.0024720656580639044,5056.5,5013.0,43.5,0.008647251764238147,128.5,417207,241.5,493095,0.6712062256809339,True,False,0.0,False,False
2022-03-14,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5084.5,5151.0,0.01307896548333165,-0.003918111470271324,True,False,True,-0.001966761726816757,0.015075376884422065,0.003941275002463218,0.011090391598783,0.003547147502217074,5094.0,5064.5,29.5,0.005801947094109548,64.5,225814,328.0,722694,1.0170542635658915,True,False,15.0,False,False
2022-03-15,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5133.0,5187.0,0.010520163646990044,-0.0034944670937682165,True,False,True,0.007305669199298759,0.003191180736872745,-0.00164394159172232,0.004843084075939474,-0.0030944782903007395,5174.5,5118.5,56.0,0.010909799337619326,109.0,322840,287.5,647969,0.5275229357798165,True,False,0.0,False,False
2022-03-16,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5162.0,5098.5,-0.012301433552886487,-0.004819741661846955,True,False,True,0.0005811700891127369,-0.012875121006776347,0.0,-0.012875121006776347,-0.006195546950629183,5179.5,5142.0,37.5,0.007264626113909337,109.5,303069,404.0,851439,0.7378995433789954,False,True,45.0,False,False
2022-03-17,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5096.0,5060.5,-0.006966248037676648,-0.0004903402961655701,True,False,True,0.004415227629513296,-0.011331444759206777,-0.0008791638175246197,-0.010461478294876758,-0.0011722184233662336,5123.0,5090.5,32.5,0.006377551020408163,108.0,304435,329.0,693790,0.6092592592592593,True,True,30.0,False,False
2022-03-18,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5069.0,5044.0,-0.0049319392385085425,0.0016796759213515422,True,False,True,0.0037482738212664124,-0.00864779874213839,-0.0031446540880503138,-0.005520504731861164,-0.0031446540880503138,5093.0,5057.0,36.0,0.007101992503452358,77.5,243054,324.5,695773,0.8374193548387097,True,True,0.0,False,False
2022-03-21,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5046.5,4955.0,-0.018131378182899005,0.0004956383822363186,True,False,True,-0.010403249777073187,-0.007809371245494634,-0.0007008410092110839,-0.007113515679791571,-0.001702042450941077,5048.0,4988.0,60.0,0.011889428316655107,116.0,286794,305.0,689929,0.5258620689655172,False,True,0.0,False,False
2022-03-22,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4950.0,4926.0,-0.00484848484848488,-0.0010090817356205317,True,False,True,-0.00424242424242427,-0.000608642726719455,0.0019273686346115149,-0.0025311329351017653,0.0037532968147697687,4958.0,4919.0,39.0,0.00787878787878788,78.5,294560,315.5,765985,0.8038216560509555,True,False,105.0,True,False
2022-03-23,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4931.5,4841.0,-0.018351414376964414,0.0011165245635404997,True,False,True,-0.00192639156443275,-0.01645672490857375,-0.005688744412840285,-0.010829587249693517,-0.011479073547338459,4933.5,4905.0,28.5,0.005779174693298185,81.0,296872,314.0,746686,0.7753086419753087,False,True,15.0,False,False
2022-03-24,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4844.5,4838.5,-0.001238517906904768,0.000722991117537708,True,False,True,-0.001238517906904768,0.0,-0.005476903999173333,0.0055070656691604825,-0.00940374082876927,4848.0,4810.5,37.5,0.0077407369181546086,96.0,292202,510.5,979994,1.0635416666666666,True,True,0.0,True,True
2022-03-25,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4831.0,4751.5,-0.01645622024425586,-0.001550067169577396,True,False,True,-0.006623887393914285,-0.009897895394873957,0.0012502604709314635,-0.011134235171696205,0.00020837674515528093,4833.0,4784.0,49.0,0.010142827571931277,113.5,321928,328.0,654846,0.5779735682819384,False,True,60.0,False,False
2022-03-28,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4747.0,4772.0,0.005266484095218127,-0.0009470693465221114,True,False,True,0.011480935327575326,-0.006143913360408204,-0.0004165364990107445,-0.005729763517033026,0.0018744142455482393,4803.5,4740.0,63.5,0.013376869601853802,124.5,360336,397.0,765393,0.6377510040160642,True,False,0.0,True,False
2022-03-29,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4743.5,4762.5,0.004005481184779169,-0.0059723386420788005,True,False,True,0.004637925582375857,-0.0006295247088448086,-0.004301752177106266,0.0036880927291886856,-0.0047214353163361755,4771.0,4721.0,50.0,0.010540739959945188,125.0,417144,370.0,811510,0.5920000000000001,True,False,0.0,True,False
2022-03-30,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4765.0,4774.0,0.0018887722980063248,0.0005249343832021136,True,False,True,-0.002938090241343172,0.004841086087139512,-0.0026310250473584595,0.0074918223066371414,0.002525784045464219,4766.0,4729.0,37.0,0.00776495278069255,117.5,346551,314.5,692595,0.5353191489361702,True,False,45.0,False,False
2022-03-31,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,True,4816.5,4781.0,-0.007370497249039709,,True,False,True,-0.005813349942904611,-0.0015662524798997213,-0.003550172287772768,0.0019909881588600076,-0.0010441683199331475,4834.0,4782.5,51.5,0.010692411502128102,153.0,374843,281.5,609865,0.3679738562091503,False,True,0.0,False,False
2022-04-01,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4770.0,4692.5,-0.016247379454926603,,True,False,True,-0.005136268343815531,-0.011168475397745237,-0.0020018965335580896,-0.009184966216216228,-0.002634074386260621,4770.5,4724.5,46.0,0.009643605870020965,95.5,303579,252.0,602134,0.5277486910994765,False,True,270.0,False,False
2022-04-04,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4690.5,4626.0,-0.01375119923249124,-0.00042621204049009265,True,False,True,-0.010446647478946858,-0.0033394376817839078,0.0007540665733061225,-0.004090419806243251,0.0019390283313585055,4708.5,4638.5,70.0,0.014923782112781154,105.5,329963,209.0,535203,0.39620853080568724,False,True,0.0,False,False
2022-04-05,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4626.0,4684.5,0.012645914396887115,0.0,True,False,True,0.008862948551664473,0.0037497321619883728,-0.0032140561388471767,0.006986242476354265,0.0046068137990142866,4672.5,4613.0,59.5,0.012862083873757025,109.0,388415,352.5,766158,0.6467889908256881,True,False,30.0,False,False
2022-04-06,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4680.5,4750.5,0.014955667129580075,-0.0008538798164158257,True,False,True,0.008652921696399973,0.006248676127939001,0.004024571065452287,0.0022151898734177333,0.0009531878839228458,4727.5,4675.0,52.5,0.01121675034718513,92.0,363244,355.0,802170,0.7717391304347826,True,False,0.0,False,False
2022-04-07,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4735.0,4782.5,0.010031678986272441,-0.0032628144405851822,True,False,True,0.0057022175290391,0.004304913901721941,0.0029399412011759107,0.001360971524288157,0.005669886602267971,4769.0,4717.0,52.0,0.010982048574445617,141.5,429189,294.5,734129,0.41625441696113075,True,False,15.0,False,False
2022-04-08,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4769.0,4723.5,-0.00954078423149507,-0.0028227914270778642,True,False,True,0.0031453134829104723,-0.012646321070234112,0.003762541806020092,-0.016347355268638064,-0.0013586956521739468,4789.5,4740.5,49.0,0.010274690710840848,120.0,433662,338.0,695818,0.5633333333333334,True,True,0.0,False,False
2022-04-11,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4737.5,4715.0,-0.004749340369393118,0.0029639038848312538,True,False,True,-0.0035883905013193163,-0.0011651308124139836,0.001588814744200917,-0.0027495769881556997,0.0051901281643893515,4764.0,4707.5,56.5,0.011926121372031662,134.0,399858,331.5,778110,0.49477611940298516,False,True,315.0,False,True
2022-04-12,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4701.0,4698.0,-0.0006381620931716903,-0.002969247083775217,True,False,True,-0.00893426930440333,0.008370895041854398,0.0008585533376261889,0.007505897490885705,0.0027902983472847254,4717.0,4643.0,74.0,0.01574133163156775,131.5,483471,301.5,693936,0.4585551330798479,False,False,,False,False
2022-04-13,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4691.5,4711.0,0.004156453159970264,-0.0013835674755214855,True,False,True,0.006394543323031021,-0.002223869532987366,-0.001482579688658281,-0.0007423904974016571,-0.00349465212326594,4722.0,4672.0,50.0,0.01065757220505169,130.5,417185,253.5,607740,0.38850574712643676,True,False,0.0,True,False
2022-04-14,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4714.5,4717.5,0.0006363347120585949,0.0007429420505200568,True,False,True,0.004666454555096067,-0.004011400823392797,0.002427953129948257,-0.006423757371524896,-0.00105563179562973,4749.5,4709.0,40.5,0.008590518612790327,85.0,311020,328.0,719279,0.771764705882353,True,True,0.0,True,True
2022-04-18,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4703.0,4670.0,-0.007016797788645501,-0.003073661897191271,True,False,True,-0.0025515628322347883,-0.004476657429119624,-0.003517373694308268,-0.000962669804257188,0.00021317416329136307,4724.5,4690.0,34.5,0.007335743142674888,117.0,327770,261.5,599554,0.44700854700854703,False,True,0.0,False,False
2022-04-19,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4680.0,4682.0,0.00042735042735042583,0.0021413276231263545,True,False,True,-0.00021367521367521292,0.0006411626415900873,-0.0024577901260953716,0.0031065881092662284,-0.0004274417610600212,4685.0,4659.5,25.5,0.0054487179487179484,109.5,384467,242.0,614571,0.4420091324200913,True,True,15.0,True,True
2022-04-20,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4660.5,4634.0,-0.005686085183993161,-0.004592054677488244,True,False,True,0.001180130887243891,-0.006858122588941251,0.00010715816545214807,-0.006964534447658877,-0.0020360051435919235,4692.0,4658.5,33.5,0.007188069949576226,91.5,318465,275.0,638197,0.6010928961748634,False,True,0.0,False,False
2022-04-22,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4692.0,4805.0,0.02408354646206301,0.012516184721622858,True,False,True,0.002877237851662384,0.021145468069280637,0.006800552544894201,0.014248021108179465,0.009775794283285455,4721.5,4681.0,40.5,0.008631713554987212,145.0,375826,472.5,947250,0.6517241379310345,True,False,0.0,False,False
2022-04-25,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4826.0,4887.0,0.012639867384997894,0.004370447450572357,True,False,True,0.008288437629506928,0.004315659679408057,0.0007192766132346762,0.0035937981312250677,0.005445951500205437,4869.5,4811.0,58.5,0.01212184003315375,179.5,487202,512.5,1033619,0.5710306406685236,True,False,0.0,False,False
2022-04-26,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4912.0,5005.0,0.018933224755700362,0.005115612850419504,True,False,True,0.010280944625407074,0.008564231738035222,0.0009068010075565791,0.007650493255486168,0.004231738035264554,4963.0,4898.0,65.0,0.013232899022801304,116.0,419490,434.0,948841,0.7482758620689656,True,False,0.0,False,False
2022-04-27,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4992.5,4969.5,-0.004606910365548278,-0.0024975024975024684,True,False,True,0.004606910365548389,-0.009171568138769848,-0.0011962914963612459,-0.007984828825232104,0.0017944372445419798,5044.5,4984.0,60.5,0.012118177265898849,190.0,556307,496.5,1029120,0.5226315789473684,False,True,150.0,False,False
2022-04-28,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4988.5,4942.0,-0.00932143931041396,0.003823322265821494,True,False,True,0.005111757041194709,-0.0143597925807738,0.002293577981651307,-0.016615262162968825,0.004986039090546512,5022.5,4986.5,36.0,0.00721659817580435,126.5,412086,418.0,910327,0.6608695652173914,True,True,0.0,False,False
2022-04-29,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,True,4948.5,5018.0,0.014044659997979103,,True,False,True,-0.00040416287763966885,0.014454664914586024,-0.0017183867380976547,0.016200891049007682,0.0064692206610734715,4965.0,4907.0,58.0,0.011720723451550974,149.0,391289,508.0,845407,0.6818791946308725,True,False,0.0,False,False
2022-05-02,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5010.0,5132.5,0.024451097804391253,,True,False,True,0.01287425149700594,0.01142969750714351,-0.00029559562518477467,0.011728760102503344,-0.003054488126909005,5077.0,5009.5,67.5,0.01347305389221557,131.0,368940,395.0,926506,0.6030534351145038,True,False,0.0,False,False
2022-05-03,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5085.0,5002.5,-0.016224188790560423,-0.009254749147588948,True,False,True,-0.0020648967551621933,-0.014188590008867852,-0.0032515518770321883,-0.010972716488730772,-0.002167701251354792,5097.0,5070.5,26.5,0.005211406096361848,121.5,400265,377.0,929553,0.6205761316872428,False,True,15.0,False,False
2022-05-04,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5010.0,4963.5,-0.00928143712574847,0.0014992503748125774,True,False,True,0.008183632734531043,-0.017323302316373024,0.003662641061175975,-0.020909359897425817,0.0018808156800633746,5064.0,5005.0,59.0,0.011776447105788424,124.5,396101,585.5,1225782,0.9405622489959838,True,True,0.0,False,False
2022-05-05,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4989.5,5070.5,0.016234091592344013,0.005238239145764156,True,False,True,0.005311153422186576,0.010865231259968189,0.0010964912280702066,0.009758040426167458,0.00488437001594888,5028.5,4971.5,57.0,0.011423990379797576,142.5,399835,466.5,1058467,0.6547368421052632,True,False,15.0,False,False
2022-05-06,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5063.0,5116.0,0.010468101915860117,-0.0014791440686322543,True,False,True,0.014122062018566028,-0.003603077222709139,0.00029214139643585213,-0.003894080996884708,-0.0011685655857435195,5149.0,5045.0,104.0,0.02054118111791428,197.5,544054,508.5,1002348,0.5149367088607595,True,False,15.0,True,False
2022-05-09,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5180.0,5197.0,0.003281853281853264,0.012509773260359625,True,False,True,-0.003088803088803105,0.006390395042602526,0.003388845855925693,0.002991411753353379,0.0007745933384972759,5194.0,5149.0,45.0,0.008687258687258687,116.0,390404,418.0,995049,0.7206896551724139,True,True,150.0,False,False
2022-05-10,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5190.5,5166.5,-0.004623832000770656,-0.0012507215701366148,True,False,True,-0.006454098834409061,0.001842156292418018,0.0012604227263912637,0.0005810012588360891,0.0043630017452007674,5196.0,5148.0,48.0,0.009247664001541277,123.5,406895,404.5,951799,0.6550607287449393,True,True,75.0,True,True
2022-05-11,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5130.0,5170.5,0.007894736842105177,-0.007064744024000813,True,False,True,0.005458089668616051,0.0024234199302055615,-0.004943776657619248,0.007403799318071114,-0.0027142303218301578,5203.0,5127.5,75.5,0.014717348927875244,155.0,491706,411.0,993067,0.5303225806451612,False,True,15.0,False,True
2022-05-12,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5201.5,5162.0,-0.0075939632798230905,0.00599555168745769,True,False,True,0.0005767567047967326,-0.008166010183495054,-0.0013449899125757003,-0.006830206830206853,-0.005283888942261505,5238.5,5184.0,54.5,0.010477746803806594,142.5,420203,441.5,992232,0.6196491228070176,False,True,30.0,False,False
2022-05-13,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5149.5,5088.5,-0.011845810272842039,-0.002421542037969737,True,False,True,0.003786775415088872,-0.015573611917198638,-0.002031340684852001,-0.013569836192691698,-0.009866511897852592,5174.5,5143.0,31.5,0.006117098747451209,106.5,335673,404.0,828700,0.7586854460093897,True,True,0.0,False,False
2022-05-16,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5104.0,5084.0,-0.003918495297805635,0.003046084307752883,True,False,True,-0.0034286833855798893,-0.0004914971001671598,-0.0006880959402340014,0.0001967342120794413,-0.005406468101838202,5128.0,5083.5,44.5,0.008718652037617555,141.5,399184,457.5,974108,0.6466431095406361,False,True,0.0,False,True
2022-05-17,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,5025.0,4958.5,-0.013233830845771122,-0.011605035405192754,True,False,True,-0.005174129353233803,-0.008101620324064807,-0.002600520104020787,-0.005515443241075002,0.0009001800360071144,5031.0,4981.0,50.0,0.009950248756218905,105.0,373641,370.0,901103,0.7047619047619048,False,True,120.0,False,False
2022-05-18,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4973.5,4986.0,0.002513320599175639,0.003025108399717702,True,False,True,0.002513320599175639,0.0,-0.0027075812274368616,0.002714932126696823,-0.0009025270758122872,4988.5,4940.5,48.0,0.009651151100834423,110.5,337889,374.0,817819,0.6769230769230768,True,False,60.0,True,False
2022-05-19,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4955.0,4950.5,-0.000908173562058523,-0.006217408744484509,True,False,True,-0.002724520686175569,0.0018213093190326823,-0.0017201254679752864,0.0035475369957429503,-0.0016189416169178905,4974.5,4927.0,47.5,0.00958627648839556,121.0,368107,405.5,804109,0.6702479338842975,False,True,15.0,False,True
2022-05-20,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4919.0,4893.0,-0.0052856271599919236,-0.00636299363700632,True,False,True,0.0009148200853832389,-0.006194780136082101,-0.005280796181578173,-0.0009188361408881685,-0.009342947090484444,4936.5,4904.0,32.5,0.006607033949989835,103.5,325970,371.5,851585,0.7178743961352657,False,True,15.0,False,False
2022-05-23,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4855.0,4827.5,-0.005664263645726031,-0.007766196607398301,True,False,True,-0.00782698249227598,0.002179779946024585,-0.0011417894955366714,0.0033253663098826713,-0.002594976126219617,4863.0,4811.5,51.5,0.010607621009268795,99.0,307820,262.5,665814,0.5303030303030303,False,True,15.0,False,True
2022-05-24,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4848.0,4830.0,-0.003712871287128716,0.004246504401864248,True,False,True,-0.010829207920792117,0.007194244604316502,-0.001668230632885015,0.008877284595300239,0.001772495047440259,4848.0,4790.0,58.0,0.011963696369636964,101.0,366466,396.0,941601,0.7841584158415842,True,True,15.0,True,True
2022-05-25,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4850.0,4832.0,-0.003711340206185576,0.0041407867494824835,True,False,True,-0.0006185567010309478,-0.003094697751186315,-0.0031978543428925477,0.00010348752975275488,-0.003094697751186315,4872.0,4838.0,34.0,0.0070103092783505155,103.0,322078,347.0,802590,0.6737864077669903,False,True,0.0,False,False
2022-05-26,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4819.0,4774.0,-0.009338036937123873,-0.002690397350993412,True,False,True,0.0019713633533928743,-0.011287149218183745,-0.0032101066583825055,-0.008103054228132178,-0.007973490732111399,4848.0,4814.0,34.0,0.007055405685826935,120.5,361507,282.5,718037,0.46887966804979253,False,True,15.0,False,False
2022-05-27,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4765.5,4732.0,-0.007029692582100511,-0.00178047758692923,True,False,True,0.0024131780505718403,-0.009420138162026359,-0.003872723466610828,-0.0055689818220027165,-0.005128741888214328,4784.0,4747.5,36.5,0.007659217290945337,110.0,357686,313.5,664825,0.57,False,True,60.0,False,False
2022-05-30,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4714.5,4755.0,0.008590518612790365,-0.0036982248520710526,True,False,True,-0.002121115706861798,0.010734403230949097,0.002019343182059652,0.008697496817988926,0.0022319056222765976,4724.5,4692.5,32.0,0.006787570261957789,89.0,253763,269.5,539102,0.6056179775280898,True,False,60.0,False,False
2022-05-31,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,True,4804.5,4776.5,-0.005827869705484434,,True,False,True,-0.009470288271412164,0.003677243118302087,-0.0026266022273586653,0.006320446644896283,0.0,4821.5,4756.0,65.5,0.013633052346758247,137.5,367800,351.5,728209,0.5112727272727272,False,True,0.0,False,True
2022-06-01,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4774.5,4859.5,0.017802911299612534,,True,False,True,0.003979474290501717,0.013768645040158622,0.000521539584854569,0.013240200166805716,0.007197246270991942,4794.0,4762.0,32.0,0.006702272489265892,99.5,339139,309.0,805288,0.621105527638191,True,False,0.0,False,False
2022-06-02,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4830.0,4839.5,0.001966873706004124,-0.006070583393353202,True,False,True,0.0013457556935818626,0.0006202832626900356,0.00041352217512669043,0.00020667562261023065,0.0008270443502533809,4847.0,4813.5,33.5,0.006935817805383023,113.0,330999,326.5,716588,0.5778761061946903,True,True,0.0,True,True
2022-06-03,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4860.0,4812.0,-0.00987654320987652,0.004235974790784081,True,False,True,-0.0044238683127572065,-0.005476903999173333,-0.0038234990182908213,-0.0016597510373443924,-0.0025834452826288823,4870.0,4827.5,42.5,0.00874485596707819,114.0,346620,253.5,581888,0.4447368421052631,False,True,0.0,False,False
2022-06-06,WDO,Monday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4795.0,4831.0,0.00750782064650668,-0.0035328345802161376,True,False,True,0.002294056308654868,0.0052018310445276494,0.001352476071577291,0.003844155844155761,0.004993757802746579,4809.5,4785.0,24.5,0.0051094890510948905,86.0,231844,261.0,651108,0.6069767441860464,True,False,0.0,False,False
2022-06-07,WDO,Tuesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4832.0,4906.0,0.01531456953642385,0.00020699648105981794,True,False,True,0.019764072847682224,-0.004363267376966018,0.0026382546930492357,-0.006983098876631955,0.004363267376966018,4936.5,4832.0,104.5,0.021626655629139072,145.5,415440,352.0,879204,0.48384879725085905,True,False,0.0,True,False
2022-06-08,WDO,Wednesday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4910.5,4933.0,0.004582018124427156,0.000917244190786759,True,False,True,-0.0049893086243762985,0.009619320507572748,-0.00020466639377814122,0.009825997952917165,0.004502660663119107,4940.5,4884.5,56.0,0.011404133998574484,137.0,455426,323.5,717140,0.47226277372262776,False,True,0.0,False,True
2022-06-09,WDO,Thursday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4928.5,4936.0,0.0015217611849447366,-0.0009122237989053206,True,False,True,0.0014203104392818133,0.00010130685847431486,-0.002127444027960723,0.002233502538071086,-0.0017222165940634637,4939.5,4897.5,42.0,0.008521862635690372,109.5,376781,367.5,781982,0.6712328767123288,True,False,0.0,True,False
2022-06-10,WDO,Friday,2022,EDT,10:30:00,36,09:00:00,17:45:00,False,4936.5,5017.5,0.016408386508659945,0.00010129659643443034,True,False,True,0.014787805125088704,0.0015969657650463098,0.0008982932428385215,0.0006980454726766006,0.005389759457031573,5019.5,4914.0,105.5,0.02137141699584726,180.5,488825,332.0,732927,0.36786703601108034,True,False,0.0,True,False
