date,year,ret_am_win,ret_pm_win,ret_day_win,z_ret_day_win,is_roll_win,missing_bar13_win,ret_am_wdo,ret_pm_wdo,ret_day_wdo,z_ret_day_wdo,is_roll_wdo,missing_bar13_wdo,div,combo_am,combo_day,excl_am_nan,excl_am_zero,excl_day_nan,excl_day_zero
2024-04-18,2024,-0.004787528685605724,0.0005963503359440736,-0.004194033394001706,-0.5141768697422041,False,False,0.005156115726153043,-0.0029448085874418384,0.0021961233648428724,0.36260194027173975,False,False,-0.15157492947046436,"(-,+)","(-,+)",False,False,False,False
2024-04-19,2024,0.011644136060932286,-0.0003547636879656091,0.011285241456314488,1.3828692849799584,False,False,-0.011372251705837777,-0.0007668711656442229,-0.012130401819560266,-2.0037846545204627,False,False,-0.6209153695405043,"(+,-)","(+,-)",False,False,False,False
2024-04-22,2024,-0.003456537962999384,0.004177998502226998,0.0007070191287952277,0.08567159283194833,False,False,-0.0028779739063699017,-0.004618048874350578,-0.007482732156561811,-1.2275421469115542,False,False,-1.141870554079606,"(-,-)","(+,-)",False,False,False,False
2024-04-23,2024,-0.0042117693367447195,0.0006324610641157413,-0.0035819720527455745,-0.44227238203177477,False,False,-0.0040567951318458695,-0.0039763359518960595,-0.00801699990340965,-1.3123870904555366,False,False,-1.7546594724873112,"(-,-)","(-,-)",False,False,False,False
2024-04-24,2024,-0.007084382871536565,0.000594577453622902,-0.0064940176322417775,-0.8117640216446124,False,False,0.004673352156557398,-0.0005814516910553902,0.004089183136987584,0.6576097127175017,False,False,-0.15415430892711068,"(-,+)","(-,+)",False,False,False,False
2024-04-25,2024,0.0019854663860541244,-0.0021796853326991883,-0.00019854663860541244,-0.024725127359729634,False,False,0.0022306274852099683,-0.0003870718018191832,0.001842692270390911,0.2965928600090763,False,False,0.27186773264934666,"(+,+)","(-,+)",False,False,False,False
2024-04-26,2024,0.00962524654832353,0.00023442994451827737,0.009861932938856066,1.2291583838626265,False,False,-0.010349163362027292,0.0017591868647379716,-0.008608182609536663,-1.3857254154084389,False,False,-0.1565670315458123,"(+,-)","(+,-)",False,False,False,False
2024-04-29,2024,0.001171966559887494,0.004292180427657222,0.005469177279475046,0.6719510591384749,False,False,0.0015655577299413803,0.0003907776475184921,0.001956947162426559,0.31173160953575096,False,False,0.9836826686742258,"(+,+)","(+,+)",False,False,False,False
2024-04-30,2024,-0.008026807980049844,0.00047136460051855344,-0.007559226932668306,-0.9319499993406902,False,False,0.011595050180259081,0.005201309959545375,0.016856669589788487,2.684992982028336,True,False,1.7530429826876457,"(-,+)","(-,+)",False,False,False,False
2024-05-02,2024,0.0007801833430856053,-3.8978756577656704e-05,0.0007411741759313362,0.09102137506056177,False,False,-0.008602358399381393,-0.0002924831822169738,-0.00889232553643915,-1.3443592352744123,False,False,-1.2533378602138505,"(+,-)","(+,-)",False,False,False,False
2024-05-03,2024,0.010315297781237742,0.0030822577538045515,0.013429349941611601,1.650918515925173,False,False,-0.005961688819390187,0.0004915937469276432,-0.005473025801407294,-0.8207472396166366,False,False,0.8301712763085363,"(+,-)","(+,-)",False,False,False,False
2024-05-06,2024,-0.0007667829620825461,-0.004949545332463612,-0.005712533067515291,-0.6944248257465495,False,False,0.0006896551724138167,0.00226444816382787,0.002955665024630516,0.45129808564265933,False,False,-0.24312674010389018,"(-,+)","(-,+)",False,False,False,False
2024-05-07,2024,0.00778900285339712,-0.0024869911233547093,0.005282640549086226,0.641585762480672,False,False,-0.0024560369387955916,0.0015757337010045003,-0.0008841732979664174,-0.13488675556662938,False,False,0.5066990069140427,"(+,-)","(+,-)",False,False,False,False
2024-05-08,2024,0.00392609699769042,0.003949083659228636,0.007890685142417198,1.0388436397783274,False,False,0.0011795930404010502,0.0012763868433971481,0.0024574855008354657,0.37547787594304266,False,False,1.41432151572137,"(+,+)","(+,+)",False,False,False,False
2024-05-09,2024,-0.006867283950617309,0.00730323984150405,0.00038580246913588745,0.050329615817540016,False,False,0.0029112081513829047,-0.0039671020803095924,-0.001067442988840317,-0.16300312842659564,False,False,-0.11267351260905563,"(-,+)","(+,-)",False,False,False,False
2024-05-10,2024,-0.0077932098765431945,0.0010887316276537717,-0.006712962962962976,-0.8921775784185224,False,False,0.0030105856074584825,0.0018396591789311412,0.004855783237836198,0.7424979313064559,False,False,-0.1496796471120665,"(-,+)","(-,+)",False,False,False,False
2024-05-13,2024,-0.0013537557051133131,0.0015879778457725813,0.00023207240659095518,0.030731007768816463,False,False,0.003006789524733211,-0.0009670244657189464,0.002036857419980498,0.3143338984217073,False,False,0.34506490619052377,"(-,+)","(+,+)",False,False,False,False
2024-05-14,2024,0.007031037563609566,0.0008872087640796611,0.007924484325836145,1.0517438606312484,False,False,-0.002618308766485611,-0.0018473505104521504,-0.00446082234290146,-0.688936623779988,False,False,0.3628072368512604,"(+,-)","(+,-)",False,False,False,False
2024-05-15,2024,0.0028074553536614477,0.004821525779609592,0.007642517351633682,1.0080760655991088,False,False,-0.006576402321083141,0.0015576323987538387,-0.005029013539651794,-0.7726243288733503,False,False,0.23545173672575848,"(+,-)","(+,-)",False,False,False,False
2024-05-16,2024,-0.0003870867848572157,-0.00011617100371752453,-0.0005032128203142916,-0.06595700279573402,False,False,-0.00213758258841823,0.0009737098344693162,-0.0011659541391372263,-0.17825836242935322,False,False,-0.24421536522508724,"(-,-)","(-,-)",False,False,False,False
2024-05-17,2024,-0.005179744878237358,0.004041032017407575,-0.0011596443757247998,-0.15620956434342573,False,False,-0.0040840140023337135,-0.0031243897676235255,-0.0071956437183975375,-1.115002338331872,False,False,-1.2712119026752977,"(-,-)","(-,-)",False,False,False,False
2024-05-20,2024,-0.00015461925009663258,-0.006572334338513897,-0.006725937379203684,-0.9116771414591266,False,False,-0.0011746280344557825,0.000980007840062802,-0.00019577133907600075,-0.029954049957258266,False,False,-0.9416311914163848,"(-,-)","(-,-)",False,False,False,False
2024-05-21,2024,-0.0029160186625194484,-0.00015597582374726748,-0.0030715396578537835,-0.41634086543112775,False,False,0.00284257988629677,0.0023458117486072627,0.005195059792197698,0.8010554613734341,False,False,0.38471459594230634,"(-,+)","(-,+)",False,False,False,False
2024-05-22,2024,-0.007617187499999956,-0.010588466837236798,-0.018124999999999947,-2.463649225697119,False,False,0.0016536964980544688,0.0011653879770807674,0.002821011673151741,0.4370529742706583,False,False,-2.0265962514264606,"(-,+)","(-,+)",False,False,False,False
2024-05-23,2024,-0.006103844629409383,0.0005583027596107737,-0.0055489496630994894,-0.722053557705187,False,False,0.0011659541391371153,-0.0016498447204968958,-0.0004858142246404462,-0.07519361004170724,False,False,-0.7972471677468942,"(-,+)","(-,-)",False,False,False,False
2024-05-24,2024,-0.0020294468762435125,-0.00705769767534592,-0.00907282132908871,-1.2064301972978169,False,False,0.002042801556420226,0.004174352004659765,0.006225680933852118,0.981814192881841,False,False,-0.22461600441597585,"(-,+)","(-,+)",False,False,False,False
2024-05-27,2024,0.0004006089255668144,0.0011212558065032407,0.0015223139171540723,0.20200093347847525,False,False,0.0028100775193797833,-0.00019325538699388467,0.0026162790697674687,0.4111178747898349,False,False,0.6131188082683101,"(+,+)","(+,+)",False,False,False,False
2024-05-28,2024,-0.001395367380297441,-0.01018045352922392,-0.011561615436749939,-1.552044243387406,False,False,-0.002419432884931738,0.0019402405898332198,-0.00048388657698639204,-0.07600705628828998,False,False,-1.628051299675696,"(-,-)","(-,-)",False,False,False,False
2024-05-29,2024,-0.002384416424183633,-0.0006076564715413735,-0.0029906239896541065,-0.39549314715853023,False,False,0.005215879455230388,0.00019217834150087043,0.005409060175794567,0.8499784620498334,False,False,0.45448531489130317,"(-,+)","(-,+)",False,False,False,False
2024-05-31,2024,-0.007539521686258599,0.0024505799705929476,-0.005107417916497825,-0.677940709043146,False,False,0.00815425940138148,0.001237034922447533,0.009401381427475153,1.4722552022194069,True,False,0.7943144931762609,"(-,+)","(-,+)",False,False,False,False
2024-06-03,2024,-0.0042731564382223475,-0.002697510933093561,-0.006959140485105042,-0.9222487585313605,False,False,-0.0036070242050308954,0.0031437553586739497,-0.00047460844803037805,-0.0732494626578595,False,False,-0.9954982211892199,"(-,-)","(-,-)",False,False,False,False
2024-06-04,2024,-0.0017663489976996738,0.004444261553022466,0.0026700624383830807,0.3525278610998827,False,False,0.005499715531955163,0.00018860807242560007,0.005689360895126061,0.8777119668114588,False,False,1.2302398279113416,"(-,+)","(+,+)",False,False,False,False
2024-06-05,2024,-0.0012264420914925855,-0.005239245221235311,-0.0064592616818609505,-0.854302750953707,False,False,0.0017977102847952509,0.0034000755572345387,0.0052038981928281824,0.7998190708701916,False,False,-0.05448368008351545,"(-,+)","(-,+)",False,False,False,False
2024-06-06,2024,0.013516844700082187,-0.002756496007134457,0.010723089564502963,1.425969694669504,False,False,-0.0071630537229029345,0.0008543763052970554,-0.006314797360980173,-0.9720462297784079,False,False,0.45392346489109603,"(+,-)","(+,-)",False,False,False,False
2024-06-07,2024,-0.008702724684831242,-0.010461109287824066,-0.019072793818625478,-2.481367127917991,False,False,0.0037033520083562532,0.015231788079470121,0.018991548760801447,2.8942021120894776,False,False,0.4128349841714867,"(-,+)","(-,+)",False,False,False,False
2024-06-10,2024,0.003272712208459261,0.0,0.003272712208459261,0.413545007303025,False,False,0.00364077669902918,-0.0018602920658543631,0.0017737117251679368,0.2550450907792298,False,False,0.6685900980822548,"(+,+)","(+,+)",False,False,False,False
2024-06-11,2024,0.009336099585062207,0.0006166495375128367,0.009958506224066355,1.257885143647877,False,False,-0.0011175265412554092,0.00298340481074022,0.001862544235425645,0.26782969728328776,False,False,1.525714840931165,"(+,-)","(+,+)",False,False,False,False
2024-06-12,2024,-0.010931174089068851,-0.004257060990585315,-0.015141700404858294,-1.8796853841704553,True,False,0.004089979550102152,0.0021292353267914343,0.006227923405837554,0.8993312625405937,False,False,-0.9803541216298616,"(-,+)","(-,+)",False,False,False,False
2024-06-13,2024,-0.0005745711236969653,-0.0029977003942180946,-0.0035705491258311017,-0.4380500551736241,False,False,-0.0024071845199518105,-0.002691415313225032,-0.005092121099898206,-0.7323082304643095,False,False,-1.1703582856379335,"(-,-)","(-,-)",False,False,False,False
2024-06-14,2024,0.0032976092333059093,-0.0006984387838948614,0.0025968672712284313,0.31852969666652503,False,False,-0.003899721448467952,0.0034489187173751823,-0.0004642525533889996,-0.06684738479877922,False,False,0.2516823118677458,"(+,-)","(+,-)",False,False,False,False
2024-06-17,2024,-0.005226337448559715,4.1368468952862614e-05,-0.005185185185185182,-0.6390949785342511,False,False,0.00799256505576218,0.0015673981191222097,0.009572490706319714,1.3818387855381336,False,False,0.7427438070038824,"(-,+)","(-,+)",False,False,False,False
2024-06-18,2024,0.006428867689755258,0.0009478672985780978,0.007382828701783417,0.9447023156635893,False,False,-0.005698005698005715,0.0065625288843700336,0.0008271298593878207,0.122004599550231,False,False,1.0667069152138202,"(+,-)","(+,+)",False,False,False,False
2024-06-19,2024,-0.002386831275720147,0.012705222341391043,0.010288065843621297,1.3158992591475134,False,False,0.005332352670773144,-0.008596250571559216,-0.003309736140479913,-0.48863931028208474,False,False,0.8272599488654286,"(-,+)","(+,-)",False,False,False,False
2024-06-20,2024,-0.009045185365457953,-0.0005321108427817078,-0.009572483167031742,-1.2105047620377853,False,False,0.012725246145272262,0.0005503072548840304,0.013282556195429951,1.952893238584463,False,False,0.7423884765466777,"(-,+)","(-,+)",False,False,False,False
2024-06-21,2024,0.004422604422604337,0.004484670580561012,0.008927108927109018,1.1191080119031616,False,False,0.0012844036697248207,-0.003481766538391051,-0.0022018348623853434,-0.3176385843452614,False,False,0.8014694275579002,"(+,+)","(+,-)",False,False,False,False
2024-06-24,2024,0.008570964335039344,0.0015707438881953362,0.010155171013079833,1.2552832977808537,False,False,-0.005153690410454659,-0.001572617946346,-0.006718203570771242,-0.9666782491970894,False,False,0.28860504858376423,"(+,-)","(+,-)",False,False,False,False
2024-06-25,2024,-0.003305518603619939,0.003801820020222557,0.00048373442979809944,0.058862471856481316,False,False,0.0044333610418398894,0.003954022988505779,0.008404913641821388,1.1968374141118103,False,False,1.2556998859682917,"(-,+)","(+,+)",False,False,False,False
2024-06-26,2024,-0.004792589609343589,0.006596252680992176,0.0017720499395892375,0.21709988008038458,False,False,0.007590306355738541,0.003811944091486552,0.011431184270690453,1.6187063388358163,False,False,1.8358062189162008,"(-,+)","(+,+)",False,False,False,False
2024-06-27,2024,0.008343409915356759,0.006515569412799405,0.014913341394598989,1.84615191906739,False,False,0.0015390186492847402,-0.005152309500135566,-0.0036212203512583363,-0.5087129602778606,False,False,1.3374389587895295,"(+,+)","(+,-)",False,False,False,False
2024-06-28,2024,-0.0025827472483808123,-0.0020715480838180422,-0.004648945047085462,-0.5575667314945028,False,False,0.012797240878562377,0.0056456671744780085,0.018515157015792427,2.6038071716911,True,False,2.0462404401965975,"(-,+)","(-,+)",False,False,False,False
2024-07-01,2024,0.006050955414012682,-0.0034821145932256714,0.002547770700636942,0.30521406468481854,False,False,0.001339285714285765,0.011591618368256729,0.01294642857142847,1.751253558570304,False,False,2.0564676232551227,"(+,+)","(+,+)",False,False,False,False
2024-07-02,2024,0.0042959427207636125,0.0019011406844107182,0.006205250596658773,0.7423549263879301,False,False,0.0032601991364877847,0.0,0.0032601991364877847,0.4329277845007095,False,False,1.1752827108886397,"(+,+)","(+,+)",False,False,False,False
2024-07-03,2024,0.008680213059775177,-0.0017602190494817593,0.006904714933912093,0.823234824933193,False,False,-0.016107736994982802,-0.003310073358382515,-0.01936449256227446,-2.571175737571093,False,False,-1.7479409126378997,"(+,-)","(+,-)",False,False,False,False
2024-07-04,2024,-0.0023828125000000533,-0.001252985629821013,-0.0036328125000000266,-0.4399676521844459,False,False,-0.00226080665581474,-0.003353575636726225,-0.005606800506420706,-0.7103551501101647,False,False,-1.1503228022946106,"(-,-)","(-,-)",False,False,False,False
2024-07-05,2024,-0.0016849529780563754,0.0029438316913295015,0.0012539184952977678,0.15299245745736656,False,False,0.0020966271649953683,-0.004093514054398284,-0.002005469462169507,-0.25327125149568763,False,False,-0.10027879403832107,"(-,+)","(+,-)",False,False,False,False
2024-07-08,2024,-0.0006661442006269391,0.0012939654158334868,0.0006269592476488839,0.07922682946541817,False,False,0.0006398537477148025,0.0024664291586735665,0.003107861060329009,0.39853488739047016,False,False,0.4777617168558883,"(-,+)","(+,+)",False,False,False,False
2024-07-09,2024,0.004503622478950531,0.0017543859649122862,0.00626590953593098,0.7927730433845431,False,False,-0.007563331510843763,-0.0025709301257919037,-0.010114816839803198,-1.2975102950868993,False,False,-0.5047372517023562,"(+,-)","(+,-)",False,False,False,False
2024-07-10,2024,-0.0022934888241010754,-0.0013247097327203639,-0.0036151603498542073,-0.4660072433513188,False,False,-0.0006458756228086004,0.0024928446126857295,0.0018453589223104139,0.2324762287776497,False,False,-0.23353101457366912,"(-,-)","(-,+)",False,False,False,False
2024-07-11,2024,0.006775700934579465,0.0015471493772722944,0.008333333333333304,1.0900948768449814,False,False,0.0036896965224610945,0.001929969671905063,0.005626787196753025,0.7276022351883645,False,False,1.817697112033346,"(+,+)","(+,+)",False,False,False,False
2024-07-12,2024,0.0015453562046050529,0.0039345779972226325,0.005486014526348226,0.7192206144508428,False,False,0.005793636196431917,-0.005120234067843121,0.0006437373551591019,0.08607955645934014,False,False,0.805300170910183,"(+,+)","(+,+)",False,False,False,False
2024-07-15,2024,0.0031550596383225216,0.0013424363301626219,0.004501731435167411,0.5910579594282336,False,False,-0.0026532479414456134,0.0017429593615265748,-0.0009149130832570851,-0.1243669570473721,False,False,0.4666910023808615,"(+,-)","(+,-)",False,False,False,False
2024-07-16,2024,-0.0022657450076805086,0.0033101112351334727,0.0010368663594471084,0.13620578501332603,False,False,0.003580280914348588,-0.005854372484449311,-0.0022950518681722487,-0.3118556263100828,False,False,-0.17564984129675676,"(-,+)","(+,-)",False,False,False,False
2024-07-17,2024,0.0026542545006924545,-7.673124880103188e-05,0.002577319587628857,0.3446283697064895,False,False,0.006422018348623881,0.002461257976299036,0.008899082568807337,1.241340354850301,False,False,1.5859687245567906,"(+,+)","(+,+)",False,False,False,False
2024-07-18,2024,-0.008331733538107122,0.0008517887563883608,-0.007487041658667648,-1.0003594880079585,False,False,0.010195721438325034,0.0018022889069118087,0.01201638598088306,1.6815887292358311,False,False,0.6812292412278727,"(-,+)","(-,+)",False,False,False,False
2024-07-19,2024,-0.002673589584624936,-0.0061773961692372925,-0.008834469931804145,-1.1723986139792975,False,False,0.0030641672674838194,0.009703504043126587,0.012797404470079377,1.786221553689668,False,False,0.6138229397103705,"(-,+)","(-,+)",False,False,False,False
2024-07-22,2024,0.0033099688473521294,-0.00023287405394911698,0.003076323987538876,0.4060250317327109,False,False,-0.008035714285714257,0.004230423042304254,-0.0038392857142857117,-0.5259902834392156,False,False,-0.11996525170650474,"(+,-)","(+,-)",False,False,False,False
2024-07-23,2024,-0.005526797182111909,-0.006809909592579544,-0.012299069785544736,-1.6213549077663543,False,False,-0.0027730566240271592,0.0034086831718693755,0.0006261740763933155,0.08534563173876072,False,False,-1.5360092760275936,"(-,-)","(-,+)",False,False,False,False
2024-07-24,2024,0.002125900555096205,-0.0005499901787467953,0.0015747411519231314,0.2058910769466149,False,False,0.006333630686886638,0.0032798510770322142,0.009634255129348901,1.3362097388598564,False,False,1.5421008158064713,"(+,+)","(+,+)",False,False,False,False
2024-07-25,2024,-0.0010651307743895222,-7.898270278805519e-05,-0.001144029350270248,-0.15020313418072262,False,False,-0.01071867861535758,0.001865008880994612,-0.008873660165173103,-1.2193166843433918,False,False,-1.3695198185241144,"(-,-)","(-,-)",False,False,False,False
2024-07-26,2024,0.0028717545239969056,0.006001647511081565,0.008890637293469617,1.1765989608992562,False,False,0.007027844497820457,0.0015901060070671047,0.00862912552264028,1.206767993978359,False,False,2.3833669548776153,"(+,+)","(+,+)",False,False,False,False
2024-07-29,2024,-0.006595636732623089,0.004125088394751231,-0.002497755922413414,-0.3267551027021947,False,False,-0.0020294714550428417,-0.006896551724137945,-0.008912026824318353,-1.2607252493237473,False,False,-1.587480352025942,"(-,-)","(-,-)",False,False,False,False
2024-07-30,2024,-0.006861668757841888,0.002092463184492077,-0.004783563362609766,-0.6424779520622227,False,False,0.007032223606907584,-0.007955449482895838,-0.0009791703756453218,-0.13706427745323055,False,False,-0.7795422295154533,"(-,+)","(-,-)",False,False,False,False
2024-07-31,2024,0.003061224489795844,0.0024649816104547195,0.005533751962323308,0.7443010720167295,False,False,0.009596587879864948,-0.0006160887167752094,0.008974586813577323,1.2548032260964173,True,False,1.9991042981131466,"(+,+)","(+,+)",False,False,False,False
2024-08-01,2024,0.0012892639474917367,-0.0033945920636778704,-0.002109704641350185,-0.28363716217655827,False,False,0.003953958351638587,0.01006476457202865,0.014058518583604185,1.952171661947567,False,False,1.6685344997710088,"(+,+)","(-,+)",False,False,False,False
2024-08-02,2024,-0.006047991202921876,0.001817535264135195,-0.0042414483760750965,-0.5758621787698088,False,False,-0.003980616130148884,-0.0010425716768027726,-0.00501903772931811,-0.6812395854683378,False,False,-1.2571017642381466,"(-,-)","(-,-)",False,False,False,False
2024-08-05,2024,0.008562888763228083,0.010052062474970036,0.018701025931012305,2.5334664953886428,False,False,-0.01913265306122447,-0.00546163849154746,-0.024489795918367308,-3.3028461256334416,False,False,-0.7693796302447988,"(+,-)","(+,-)",False,False,False,False
2024-08-06,2024,-0.00035700119000392494,0.0017856434268481713,0.0014280047600159218,0.18458458696830748,False,False,-0.012394169503360364,0.002651347768448886,-0.009775682988565904,-1.1976226419498346,False,False,-1.0130380549815272,"(-,-)","(+,-)",False,False,False,False
2024-08-07,2024,0.0040583136327816405,0.002079817917827631,0.00614657210401881,0.7942832011010504,False,False,-0.0030184659090909394,0.0069456812110417765,0.00390625,0.4709477683583525,False,False,1.2652309694594028,"(+,-)","(+,+)",False,False,False,False
2024-08-08,2024,0.01110675039246467,0.0026782595194658754,0.013814756671899575,1.7915613963571164,False,False,-0.005313496280552554,-0.012197293447293478,-0.01744597945448101,-2.111176181866975,False,False,-0.3196147855098588,"(+,-)","(+,-)",False,False,False,False
2024-08-09,2024,0.007917103271626535,0.008740518270378583,0.016726821127799107,2.129471201780333,False,False,-0.004416005767844289,-0.00045261156875164854,-0.004866618601297779,-0.5670991801946715,False,False,1.5623720215856616,"(+,-)","(+,-)",False,False,False,False
2024-08-12,2024,0.004847328244274918,-0.0015953203935124005,0.0032442748091603413,0.3984068366938499,False,False,-0.00027176374671622483,-0.002174700978615496,-0.0024458737204456904,-0.28395881639919707,False,False,0.11444802029465284,"(+,-)","(+,-)",False,False,False,False
2024-08-13,2024,0.0036496350364962904,0.00454545454545463,0.008211678832116709,1.0076886347229899,False,False,0.0026440554339897115,-0.0055469673547331455,-0.0029175784099197966,-0.3410180156879455,False,False,0.6666706190350444,"(+,+)","(+,-)",False,False,False,False
2024-08-14,2024,0.004900868790376434,-0.0005911475652109477,0.004306824088512684,0.5281382747919867,True,False,0.0019241341396372125,0.002103337905807079,0.004031519149716001,0.4703502792272314,False,False,0.9984885540192181,"(+,+)","(+,+)",False,False,False,False
2024-08-15,2024,0.008640425374787597,-0.001134866012593383,0.007495753637102087,0.9194116330313925,False,False,-0.001186456146755499,0.004294590643274754,0.003103039153052878,0.36234399713741056,False,False,1.2817556301688031,"(+,-)","(+,+)",False,False,False,False
2024-08-16,2024,0.0018722466960352513,-0.0018321058224323172,3.671071953004201e-05,0.0047016391226881804,False,False,-0.0002734232592052077,0.0,-0.0002734232592052077,-0.031924444311265655,False,False,-0.027222805188577476,"(+,-)","(+,-)",False,False,False,False
2024-08-19,2024,0.010010634006820451,0.003812082486203794,0.013860877855597531,1.786431862720691,False,False,-0.012226277372262784,0.0002771106595234052,-0.011952554744525501,-1.39567841492643,False,False,0.3907534477942609,"(+,-)","(+,-)",False,False,False,False
2024-08-20,2024,-0.0008692502716407535,0.0035162763720728574,0.002643969576240579,0.3388512831356473,False,False,0.006151303709144296,0.00100374121726432,0.007161219243481565,0.8223043595392919,False,False,1.1611556426749392,"(-,+)","(+,+)",False,False,False,False
2024-08-21,2024,-0.0015513384804098918,0.002818428184281796,0.001262717367775501,0.16181149459556887,False,False,0.00036506342977093986,0.0006386278624213038,0.0010039244318700291,0.11483469706158167,False,False,0.27664619165715054,"(-,+)","(+,+)",False,False,False,False
2024-08-22,2024,-0.011857992431068665,0.001969652757513929,-0.009911695801045228,-1.3030366550000387,False,False,0.015391621129326127,0.00574042515023776,0.021220400728597433,2.428009939400682,False,False,1.1249732844006433,"(-,+)","(-,+)",False,False,False,False
2024-08-23,2024,0.003230255516840863,-0.003292210846206678,-7.259001161441514e-05,-0.009385729621793756,False,False,-0.012792986222937897,-0.005980969642048084,-0.01869744140275542,-2.054318240452276,False,False,-2.06370397007407,"(+,-)","(-,-)",False,False,False,False
2024-08-26,2024,0.0038415540173233342,0.0022744503411675776,0.006124741782336018,0.7970008724212574,False,False,0.0011825707268262597,-0.0005451571869888872,0.0006367688529063109,0.06773303468542934,False,False,0.8647339071066867,"(+,+)","(+,+)",False,False,False,False
2024-08-27,2024,-0.00018018018018017834,-0.0007208506037124085,-0.0009009009009008917,-0.11831993279909439,False,False,0.0042851932895695555,0.0009078529278256919,0.005196936542669617,0.5528996799707171,False,False,0.43457974717162273,"(-,+)","(-,+)",False,False,False,False
2024-08-28,2024,0.001808187472877254,0.004728900440401418,0.006545638651815455,0.85858504564585,False,False,0.004443638342250811,0.00514626218851566,0.009612768658746607,1.0231321435923293,False,False,1.8817171892381794,"(+,+)","(+,+)",False,False,False,False
2024-08-29,2024,-0.01126942540286402,-0.0019964427020944253,-0.013243369342856082,-1.7513495827822712,False,False,0.013940102527205678,-0.0014191946070605255,0.012501124201816705,1.32337715895843,False,False,-0.42797242382384115,"(-,+)","(-,+)",False,False,False,False
2024-08-30,2024,-0.0032293178519593457,0.0048778712096393395,0.0016328011611030924,0.21097124805558376,False,False,0.007416011436740533,-0.0014190687361419485,0.00598641887062179,0.6294342584138181,True,False,0.8404055064694018,"(-,+)","(+,+)",False,False,False,False
2024-09-02,2024,-0.005792349726776003,-0.0017221794730863937,-0.007504553734061892,-1.037369308657755,False,False,-0.0015950376606114203,-0.00026626431170673204,-0.0018608772707133792,-0.20126075488999762,False,False,-1.2386300635477525,"(-,-)","(-,-)",False,False,False,False
2024-09-03,2024,0.0015475883415012603,0.0023177955189286337,0.003868970853752929,0.5270416468771543,False,False,0.0018564356435644136,-0.000529427336098065,0.00132602545968874,0.14329770603451633,False,False,0.6703393529116706,"(+,+)","(+,+)",False,False,False,False
2024-09-04,2024,0.01630114807182803,-0.0012672435642130386,0.015013246982631845,2.0646659283250663,False,False,-0.0010597898083546387,0.0002652285385906783,-0.0007948423562660345,-0.08590002880102222,False,False,1.978765899524044,"(+,-)","(+,-)",False,False,False,False
2024-09-05,2024,-0.0023939064200217963,0.005417393833624162,0.003010518679724239,0.42339029609596424,False,False,-0.008135833038556806,-0.003922967189728954,-0.01202688362221438,-1.302896434045318,False,False,-0.8795061379493537,"(-,-)","(+,-)",False,False,False,False
2024-09-06,2024,-0.011030478955007306,-0.0026783093630760035,-0.013679245283018893,-1.93574814550958,False,False,0.002056325435851658,0.0017844396859385547,0.0038444345105050903,0.4111591555399452,False,False,-1.5245889899696348,"(-,+)","(-,+)",False,False,False,False
2024-09-09,2024,-0.0021611721611721757,-0.0026063654050879626,-0.004761904761904745,-0.6460214304697784,False,False,0.0031250000000000444,-0.003293279928793913,-0.00017857142857147235,-0.01908472232663251,False,False,-0.6651061527964109,"(-,+)","(-,-)",False,False,False,False
2024-09-10,2024,-0.0036835125976131255,0.0028098195800059234,-0.0008840430234271501,-0.120048516175581,False,False,0.012883600250514382,0.0028266054235490667,0.01574662252840664,1.6954069078515828,False,False,1.5753583916760017,"(-,+)","(-,+)",False,False,False,False
2024-09-11,2024,-0.0015452538631346435,0.0006632765863365808,-0.0008830022075054789,-0.12022457031271781,False,False,0.0015937666017353802,0.0038896746817538297,0.0054896405170887785,0.5785801472124974,False,False,0.45835557689977957,"(-,+)","(-,+)",False,False,False,False
2024-09-12,2024,-0.00953883406097511,0.002037263399637057,-0.007521003778845792,-1.033623545961946,False,False,0.0005300821627352015,-0.004768211920529786,-0.004240657301881834,-0.4469125569294468,False,False,-1.4805361028913928,"(-,+)","(-,-)",False,False,False,False
2024-09-13,2024,0.01182994454713504,-0.006101571063207856,0.005656192236598967,0.7827755804341189,False,False,-0.010231316725978656,0.0021573033707864564,-0.008096085409252662,-0.8633848609947266,False,False,-0.08060928056060768,"(+,-)","(+,-)",False,False,False,False
2024-09-16,2024,-0.0013945977686435906,0.0015067989709665053,0.00011009982384035943,0.015323664803203052,False,False,-0.009331538806639728,-0.0013585725930622683,-0.010677433826828175,-1.1310719860556397,False,False,-1.1157483212524366,"(-,-)","(+,-)",False,False,False,False
2024-09-17,2024,-0.00677407543024533,0.004866359447004642,-0.0019406810692054188,-0.27305773948274076,False,False,-0.001721326327233208,-0.003902350485525008,-0.005616959594129334,-0.590844881187913,False,False,-0.8639026206706537,"(-,-)","(-,-)",False,False,False,False
2024-09-18,2024,-0.008967950602763897,-0.001631805370123085,-0.010585122022934379,-1.4863349667439083,False,False,0.0009119095385736742,-0.003735422740524741,-0.002826919569578701,-0.2980257523712452,False,False,-1.7843607191151536,"(-,+)","(-,-)",False,False,False,False
2024-09-19,2024,-0.007808471454880284,-0.007238844754621776,-0.014990791896869249,-2.0542744955560592,False,False,0.0006471893491124536,0.003049062182389317,0.0036982248520709415,0.3941287389226966,False,False,-1.6601457566333626,"(-,+)","(-,+)",False,False,False,False
