date,pos,ret,equity,window
2010-08-10,1,-0.001835400280441539,2.2329888474851582,DISCOVERY
2010-08-11,1,-0.0045610663376192614,2.2228040372206146,DISCOVERY
2010-08-12,1,-0.003461386377867907,2.2151100536055095,DISCOVERY
2010-08-13,1,0.0012340491312973836,2.2178436082428896,DISCOVERY
2010-08-16,1,0.004734030679545649,2.2283429479267456,DISCOVERY
2010-08-17,1,0.00668055084653691,2.243229506293892,DISCOVERY
2010-08-18,1,0.0012434867763669707,2.2460189325213245,DISCOVERY
2010-08-19,1,-0.003666418059795189,2.2377840881444864,DISCOVERY
2010-08-20,1,-0.0003519913613787721,2.2369964074768287,DISCOVERY
2010-08-23,1,0.0009559918408817821,2.239134957790458,DISCOVERY
2010-08-24,1,-0.007572712157137412,2.222178633274127,DISCOVERY
2010-08-25,1,0.003716329489163846,2.230436981259153,DISCOVERY
2010-08-26,1,0.004462877295570583,2.2403911478220158,DISCOVERY
2010-08-27,1,0.003343290251809413,2.247881425706769,DISCOVERY
2010-08-30,1,-0.0022919854111564447,2.2427293142730393,DISCOVERY
2010-08-31,1,0.002149185878569366,2.2475493564447286,DISCOVERY
2010-09-01,1,0.007164478532869373,2.2636518755605413,DISCOVERY
2010-09-02,1,0.004630589138896896,2.2741339173497557,DISCOVERY
2010-09-03,1,0.005339273465646349,2.2862761402319878,DISCOVERY
2010-09-06,1,0.0016600676318719247,2.2900715132499077,DISCOVERY
2010-09-08,1,0.0020096951235252405,2.2946738588026103,DISCOVERY
2010-09-09,1,-1.777530667861755e-05,2.294633070271043,DISCOVERY
2010-09-10,1,0.003404700504431408,2.3024456086428793,DISCOVERY
2010-09-13,1,0.00108599200827732,2.3049460461733586,DISCOVERY
2010-09-14,1,0.006093653378279845,2.3189915884343755,DISCOVERY
2010-09-15,1,-0.00506111925324356,2.3072548954580405,DISCOVERY
2010-09-16,1,-0.00048782657275117804,2.306129355209926,DISCOVERY
2010-09-17,1,0.0014340471175916692,2.309436453364558,DISCOVERY
2010-09-20,1,-0.0025261733910533044,2.30360241644774,DISCOVERY
2010-09-21,1,-0.001878377471631093,2.2992753815650895,DISCOVERY
2010-09-22,1,0.004501310432087252,2.3096251338263696,DISCOVERY
2010-09-23,1,-0.00019461958442891703,2.309175635542638,DISCOVERY
2010-09-24,1,0.004690748000438322,2.3200073965377204,DISCOVERY
2010-09-27,1,0.001555937456080498,2.323617182944377,DISCOVERY
2010-09-28,1,0.0007967098821613116,2.3254684317163887,DISCOVERY
2010-09-29,1,0.0027267723952998078,2.331809454842134,DISCOVERY
2010-09-30,1,0.006897696405624036,2.3478935685373985,DISCOVERY
2010-10-01,1,0.008060915207340598,2.3668197395092387,DISCOVERY
2010-10-04,1,-0.0037760154996636023,2.357882591487942,DISCOVERY
2010-10-05,1,0.004771044000516041,2.369132153079982,DISCOVERY
2010-10-06,1,0.003362847074197491,2.3770991822093546,DISCOVERY
2010-10-07,1,-0.0007453175955265887,2.3753274883625424,DISCOVERY
2010-10-08,1,-0.0012208768760824593,2.3724275059588775,DISCOVERY
2010-10-11,1,0.009671973180182154,2.395373561168438,DISCOVERY
2010-10-13,1,0.0060347931352947096,2.4098291450918436,DISCOVERY
